Cites	Authors	Title	Title - Relevant?	Year	Source	Publisher	CitesURL	GSRank	QueryDate	Type	DOI	ISSN	CitationURL	Volume	Issue	StartPage	EndPage	ECC	CitesPerYear	CitesPerAuthor	AuthorCount	Age	Abstract	ArticleURL	FullTextURL	Abstract - Relevant?	Unique?	RAT? (Does the study include new RAT data?)	Lefties? (Were at least 3 lefties given the RAT?)	Stats - can get ES for left vs. right?	Text - Relevant?	Details	RelatedURL
0	A Van Heerden	Neuroimaging as contributor to understanding creativity	1	2018	South African Journal of Art History	journals.co.za		155	2023-05-22 16:25:38		10.10520/EJC-13be767c7b							0	0	0	1	5	… Handedness and notions of dominant hemisphere creativity are not definitive in art making and creativity may involve divergent and convergent thinking. With regard to the cognitive …	https://journals.co.za/doi/abs/10.10520/EJC-13be767c7b	https://repository.up.ac.za/bitstream/handle/2263/70661/VanHeerden_Neuroimaging_2018.pdf?sequence=1	0	1	0			0		https://scholar.google.com/scholar?q=related:kF8Ui9X72nIJ:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
32	J Peña, A Sampedro, N Ibarretxe-Bilbao…	Improvement in creativity after transcranial random noise stimulation (tRNS) over the left dorsolateral prefrontal cortex	1	2019	Scientific reports	Springer	https://scholar.google.com/scholar?cites=1673112190141032419&as_sdt=2005&sciodt=2007&hl=en	7	2023-05-22 16:25:38	PDF	10.1038/s41598-019-43626-4							32	8	8	4	4	… was assessed with the Remote Associates test (RAt). … handedness is to some extent related to creativity38, so the Edinburgh Handedness Inventory39 was used to assess handedness. …	https://link.springer.com/content/pdf/10.1038/s41598-019-43626-4.pdf	https://link.springer.com/content/pdf/10.1038/s41598-019-43626-4.pdf	1	0				0		https://scholar.google.com/scholar?q=related:42e7IqwWOBcJ:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
1	IS Fischler, KM Heilman	Brain aging and creativity	1		Cognitive changes and the aging brain	cambridge.org	https://scholar.google.com/scholar?cites=14212792935014428806&as_sdt=2005&sciodt=2007&hl=en	103	2023-05-22 16:25:38									1	0	1	2		… by Mednick’s Remote Associates Test [45]. Mednick’s Remote Associates Test [33] provides … performance on the associative reasoning Remote Associates test rather than a divergent …	https://www.cambridge.org/core/services/aop-cambridge-core/content/view/5F7C05551BE816341735E10B56B09A22		1	0				0		https://scholar.google.com/scholar?q=related:hnC3Ld_7PcUJ:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
4	ER Avinor	A study of the relationships among multilingualism, learning style, and cognition	1	1993		search.proquest.com	https://scholar.google.com/scholar?cites=16208996768694144149&as_sdt=2005&sciodt=2007&hl=en	249	2023-05-22 16:25:38	BOOK								4	0.13	4	1	30	… Findings suggested that the left hemisphere in all right-handers and the majority of left-handers processed information in an analytical and sequential manner. The right hemisphere is …	https://search.proquest.com/openview/898f2429eb531cc2a87ea821b2f1ba7c/1?pq-origsite=gscholar&cbl=18750&diss=y	https://search.proquest.com/openview/898f2429eb531cc2a87ea821b2f1ba7c/1?pq-origsite=gscholar&cbl=18750&diss=y	1	0				0		https://scholar.google.com/scholar?q=related:lQx4o67s8eAJ:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
0	KH Kim, JC Kaufman, J Baer, B Sriraman	GROUNDING CREATIVE GIFTEDNESS IN THE BODY	1	2012		scottbarrykaufman.com		156	2023-05-22 16:25:38	PDF								0	0	0	4	11	… All participants were then given a commonly used measure of creativity (Remote Associates Test (RAT) Mednick, Mednick, &Mednick, 1964). Here, participants are given three words (…	https://scottbarrykaufman.com/wp-content/uploads/2012/11/Eskine-Kaufman-2012.pdf	https://scottbarrykaufman.com/wp-content/uploads/2012/11/Eskine-Kaufman-2012.pdf	0	0				0		https://scholar.google.com/scholar?q=related:_3wQZSO43J8J:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
5	A Kyriacou, D Weniger, P Brugger	Divergent and convergent thinking in persons with varying degrees of magical ideation	1	2003	Conference of the European Society for Cognitive …		https://scholar.google.com/scholar?cites=7659641212646374522&as_sdt=2005&sciodt=2007&hl=en	51	2023-05-22 16:25:38	CITATION								5	0.25	2	3	20				0	1				0		https://scholar.google.com/scholar?q=related:ery6shmDTGoJ:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
6	B Tversky	Affording design, affording redesign	1	2015	Principia Designae-Pre-Design, Design, and Post …	Springer	https://scholar.google.com/scholar?cites=14611294106926507741&as_sdt=2005&sciodt=2007&hl=en	57	2023-05-22 16:25:38		10.1007/978-4-431-54403-6_7							6	0.75	6	1	8	… support for the influence of handedness at least on judgments … , were first given a remote associates test, requiring then to … Students who scored high on the remote associates test also …	https://link.springer.com/chapter/10.1007/978-4-431-54403-6_7		0	1				0		https://scholar.google.com/scholar?q=related:3eYciJO-xcoJ:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
66	T Stumbrys, M Daniels	An exploratory study of creative problem solving in lucid dreams: Preliminary findings and methodological considerations	1	2010		researchgate.net	https://scholar.google.com/scholar?cites=13149607357590692559&as_sdt=2005&sciodt=2007&hl=en	68	2023-05-22 16:25:38	BOOK								66	5.08	33	2	13	… A recent study by Cai et al (2009) investigated the role of REM sleep on creative problem solving, using the Remote Associates Test while manipulating various conditions. In …	https://www.researchgate.net/profile/Tadas-Stumbrys/publication/49243284_An_exploratory_study_of_creative_problem_solving_in_lucid_dreams_Preliminary_findings_and_methodological_considerations/links/09e41503809d27e711000000/An-exploratory-study-of-creative-problem-solving-in-lucid-dreams-Preliminary-findings-and-methodological-considerations.pdf?_sg%5B0%5D=started_experiment_milestone&origin=journalDetail&_rtd=e30%3D	https://www.researchgate.net/profile/Tadas-Stumbrys/publication/49243284_An_exploratory_study_of_creative_problem_solving_in_lucid_dreams_Preliminary_findings_and_methodological_considerations/links/09e41503809d27e711000000/An-exploratory-study-of-creative-problem-solving-in-lucid-dreams-Preliminary-findings-and-methodological-considerations.pdf?_sg%5B0%5D=started_experiment_milestone&origin=journalDetail&_rtd=e30%3D	0	1				0		https://scholar.google.com/scholar?q=related:z2IO3TjKfLYJ:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
82	MA Runco, S Yoruk	The neuroscience of divergent thinking	1	2014	Activitas Nervosa Superior	Springer	https://scholar.google.com/scholar?cites=1587487155873559999&as_sdt=2005&sciodt=2007&hl=en	73	2023-05-22 16:25:38		10.1007/BF03379602							82	9.11	41	2	9	… The Remote Associates Test (RAT) is based on a theory that original ideas are the result of ideational associative processes. The most original ideas are thought to be the most remote …	https://link.springer.com/article/10.1007/BF03379602	https://link.springer.com/content/pdf/10.1007/BF03379602.pdf	0	1				0	nice review of Divergent Thinking neuro.	https://scholar.google.com/scholar?q=related:v7VWSyjjBxYJ:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
37	D Fitzgerald, JA Hattie	An evaluation of the 'Your style of learning and thinking'inventory	1	1983	British Journal of Educational …	Wiley Online Library	https://scholar.google.com/scholar?cites=14954566324994039467&as_sdt=2005&sciodt=2007&hl=en	74	2023-05-22 16:25:38		10.1111/j.2044-8279.1983.tb02566.x							37	0.93	19	2	40	This paper assesses an effort by Torrance and co‐workers to introduce a new test which they claim is based on a model of cognitive style, “Your Style of Learning and Thinking”. …	https://bpspsychub.onlinelibrary.wiley.com/doi/abs/10.1111/j.2044-8279.1983.tb02566.x		0	1				0		https://scholar.google.com/scholar?q=related:q95JA9dKic8J:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
99	J Kuhl, M Kazén	Motivation, affect, and hemispheric asymmetry: power versus affiliation.	1	2008	Journal of personality and social psychology	psycnet.apa.org	https://scholar.google.com/scholar?cites=1142255692167545926&as_sdt=2005&sciodt=2007&hl=en	75	2023-05-22 16:25:38									99	6.6	50	2	15	… The task we used was modeled after the Remote Associates Test of Mednick (1962) and relates to high-level intuition (Bowers, Regehr, Balthazard, &Parker, 1990), requiring that …	https://psycnet.apa.org/record/2008-09787-014	https://www.academia.edu/download/71838938/858df6ba9a9ca20bb047d6d96610d28380cc.pdf	0	1				0		https://scholar.google.com/scholar?q=related:RoRQBoAb2g8J:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
58	SM McCrea	Intuition, insight, and the right hemisphere: Emergence of higher sociocognitive functions	1	2010	Psychology research and behavior management	Taylor &Francis	https://scholar.google.com/scholar?cites=16145836781356386295&as_sdt=2005&sciodt=2007&hl=en	77	2023-05-22 16:25:38		10.2147/prbm.s7935							58	4.46	58	1	13	… The remote associates test is the classic example of insight … In the remote associates test or RAT word triads are … is greater in left-handers than in right-handers and occurs with a …	https://www.tandfonline.com/doi/abs/10.2147/prbm.s7935	https://www.tandfonline.com/doi/pdf/10.2147/prbm.s7935?needAccess=true&role=button	0	1				0		https://scholar.google.com/scholar?q=related:9wcvIgKJEeAJ:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
45	P Bakan	Two streams of consciousness: A typological approach	1	1978	The stream of consciousness: Scientific investigations …	Springer	https://scholar.google.com/scholar?cites=8631288548428923673&as_sdt=2005&sciodt=2007&hl=en	81	2023-05-22 16:25:38		10.1007/978-1-4684-2466-9_7							45	1	45	1	45	… than those conventionally related to handedness and speech. … interactions between handedness and hemisphericity. … tests of creativity, the Remote Associates Test. There is evidence …	https://link.springer.com/chapter/10.1007/978-1-4684-2466-9_7		0	1				0		https://scholar.google.com/scholar?q=related:GcMASzR_yHcJ:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
207	KM Heilman	Creativity and the Brain	1	2005		books.google.com	https://scholar.google.com/scholar?cites=13222702215992794906&as_sdt=2005&sciodt=2007&hl=en	82	2023-05-22 16:25:38	BOOK								207	11.5	207	1	18	… Geschwind and Levitsky, however, did not know the handedness of their participants or if … Mednick also developed a test called the Remote Associates Test. In this test the participant is …	https://books.google.com/books?hl=en&lr=&id=1BRWDwAAQBAJ&oi=fnd&pg=PT5&dq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&ots=mtQ4HsRzFM&sig=jAsdJq9aVgGKZnMHEXVqil3PDWk	https://pdfs.semanticscholar.org/3bcd/dd67e7f3530a70dd290f2cae54e96d11537c.pdf	0	1				0		https://scholar.google.com/scholar?q=related:Gl8Fy5t5gLcJ:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
0	S Kyaga	Biological Perspectives on Creativity	1	2015	Creativity and Mental Illness: The Mad Genius in …	Springer		92	2023-05-22 16:25:38		10.1057/9781137345813_5							0	0	0	1	8	… Battery of 11 creativity tests (Remote associates test, Franck … Handedness is sometimes investigated with the underlying … , in which nonright-handedness is conceived as a marker of …	https://link.springer.com/chapter/10.1057/9781137345813_5		0	1				0		https://scholar.google.com/scholar?q=related:3nJYci7pU5oJ:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
7	F Collyer	Frankenstein meets the invisible man: science, medicine and a theory of invention	1	1996	Electronic Journal of Sociology	sociology.lightningpath.org	https://scholar.google.com/scholar?cites=16686952670094535984&as_sdt=2005&sciodt=2007&hl=en	96	2023-05-22 16:25:38	HTML								7	0.26	7	1	27	… as specific facial features, head sizes, left-handedness) which were assumed to belong to all '… This is why many psychologists favour the use of the Remote Associates Test to assess …	https://sociology.lightningpath.org/ejs-archives/vol002.002/collyer.html	https://sociology.lightningpath.org/ejs-archives/vol002.002/collyer.html	0	1				0		https://scholar.google.com/scholar?q=related:MK29zAr3k-cJ:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
533	KM Heilman, SE Nadeau, DO Beversdorf	Creative innovation: possible brain mechanisms	1	2003	Neurocase	Taylor &Francis	https://scholar.google.com/scholar?cites=9908423766342233676&as_sdt=2005&sciodt=2007&hl=en	111	2023-05-22 16:25:38		10.1076/neur.9.5.369.16553							533	26.65	178	3	20	… In the Remote Associates Test, subjects are presented with a series of trials in which they are given three words and are requested tofind a word that is associated with all three words. …	https://www.tandfonline.com/doi/abs/10.1076/neur.9.5.369.16553	https://www.tandfonline.com/doi/pdf/10.1076/neur.9.5.369.16553	0	1				0		https://scholar.google.com/scholar?q=related:TO7dHOvKgYkJ:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
37	O Vartanian, V Goel	Neural correlates of creative cognition	1	2019	… approaches to aesthetics, creativity, and the …	taylorfrancis.com	https://scholar.google.com/scholar?cites=12277298719651957590&as_sdt=2005&sciodt=2007&hl=en	112	2023-05-22 16:25:38		10.4324/9781315224657-13							37	9.25	19	2	4	Historically, there has been a close relation between insight problems and problems that require creative solutions, although the mechanisms that are thought to mediate the two types …	https://www.taylorfrancis.com/chapters/edit/10.4324/9781315224657-13/neural-correlates-creative-cognition-oshin-vartanian-vinod-goel		0	1				0		https://scholar.google.com/scholar?q=related:Vos2OiO6YaoJ:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
367	H Ehrlichman, A Weinberger	Lateral eye movements and hemispheric asymmetry: a critical review.	1	1978	Psychological Bulletin	psycnet.apa.org	https://scholar.google.com/scholar?cites=6551133429681980507&as_sdt=2005&sciodt=2007&hl=en	118	2023-05-22 16:25:38									367	8.16	184	2	45	… spheric model, arguing that left-handed subjects are "less … One possibility is that the lefthanders dealt with the questions … scored higher on the Remote Associates Test (allegedly a …	https://psycnet.apa.org/record/1979-25195-001	https://search.pdh.ebscohost.com/login.aspx?direct=true&profile=ehost&scope=site&authtype=crawler&db=pdh&jrnl=00332909&asa=N&AN=1979-25195-001&h=mJR%2FhYAxgd7ziiJrz501Qn5SDXaP3wcxmuXhF9sMvUvzNe74b6vidt9ba%2FxDjG8HyXRHnZkNjOoEaa08%2BRckcQ%3D%3D&crl=f	0	1				0		https://scholar.google.com/scholar?q=related:W4RhGCVN6loJ:scholar.google.com/&scioq=%22remote+associates+test%22+handedness%7C%22left+handed%22%7C%22left+hander%22%7C%22inconsistent+handed%22%7C%22inconsistent+hander%22&hl=en&as_sdt=2007
